util_linhas_inseguras_limitada,vezes_passou_de_30_59_dias,razao_debito_limitada,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,faixa_etaria,grupo_dependentes,grupo_salarial
0.09393331,0,0.208066184,7,0,1,0,7,3,3
0.525839735,0,0.494633142,7,0,2,0,9,2,3
0.025224993,0,0.081241148,4,0,0,0,10,1,3
0.231291638,0,2.0,13,0,1,0,10,2,5
0.9999999,1,2.0,4,0,0,0,5,0,5
0.040385042,0,0.069937063,11,0,0,0,10,0,4
0.06452461799999999,0,2.0,4,0,1,0,5,0,0
0.02256109,0,0.17541081,7,0,1,0,8,1,3
0.173047098,0,0.411997931,12,0,2,0,8,1,3
0.145975874,0,0.117428312,4,0,1,0,8,4,4
1.142883112,1,1.042231693,11,0,1,0,10,3,3
0.999796085,0,0.37924966,9,0,2,0,8,0,4
0.171529037,0,0.738963532,11,0,1,0,5,2,2
0.234294284,0,0.17891373800000002,6,0,0,0,4,0,2
0.200293324,1,0.43724502,7,0,2,0,10,0,2
0.524696936,3,0.840924239,16,0,1,0,10,0,3
0.050115831,0,0.008570612,8,0,0,0,10,0,3
0.0007748789999999999,0,0.88444722,6,0,1,0,9,1,1
0.005630134,0,2.0,9,0,1,0,7,0,5
0.32010514,0,0.049824995,9,0,0,0,8,1,3
0.60885237,0,0.387903024,7,0,0,0,9,0,2
0.01946723,0,0.295103661,13,0,1,0,10,0,3
0.13515906800000002,0,2.0,4,0,0,0,10,4,5
0.423314519,0,0.554563049,18,0,2,0,10,0,3
0.040789967,0,0.312670424,8,0,1,0,10,0,3
0.25036339,0,0.110990059,4,2,0,0,7,4,3
0.0,0,0.0,6,0,0,0,7,2,3
0.003363483,0,0.122417241,13,0,0,0,4,0,3
0.133916006,1,0.39673913,7,0,1,0,10,3,2
0.08769224699999999,0,0.355578884,23,0,1,0,8,0,3
0.054529477,0,0.26614411,5,0,1,0,10,0,4
0.0,0,2.0,2,0,1,0,7,0,5
0.006111011,0,0.2227388,7,0,1,0,9,1,3
2.0,0,2.0,6,0,0,0,10,0,5
0.18171461100000005,0,2.0,14,0,0,1,5,2,0
0.071739798,0,0.140316417,5,0,1,0,8,2,5
0.7234796840000001,0,0.60683562,5,0,2,0,7,3,2
0.06042649,0,0.19550281100000005,10,0,0,0,7,0,1
0.08199136900000001,0,2.0,7,0,2,0,4,0,5
0.160447445,0,0.166417653,7,0,1,0,10,2,3
0.04456328,0,2.0,6,0,1,0,7,4,5
0.032136459,0,2.0,12,0,0,0,10,0,5
0.040576483,0,0.675601868,11,0,5,0,10,0,4
0.180273242,0,0.0057670130000000005,4,0,0,0,3,0,2
0.041317906,0,0.006559475,9,0,0,0,10,0,4
0.179735022,0,0.50059976,7,0,1,0,5,2,2
0.090178331,0,0.344778794,16,0,3,0,10,0,3
0.092921647,0,0.085311871,14,0,1,0,9,1,3
0.9999999,1,0.14114326,1,1,0,0,3,0,2
1.004027903,0,0.922346276,18,0,2,0,8,2,3
0.302072845,0,0.472505499,5,0,1,0,7,0,3
0.711914047,0,2.0,21,0,1,1,9,2,5
0.026067707,0,0.154230632,4,0,0,0,10,0,2
0.033984111000000004,0,0.225456065,6,0,1,0,9,0,3
0.133605059,0,0.173091511,15,0,2,0,9,0,4
0.495456065,0,0.415745856,5,0,1,0,8,2,3
0.6754754040000001,0,0.336112164,5,0,1,0,10,0,3
0.0,0,0.216445889,6,0,1,0,10,0,2
0.177594733,0,0.27521718100000003,15,0,1,0,6,3,3
0.307138572,0,0.10442124,4,0,0,0,8,1,3
0.9999999,0,0.122120817,2,0,0,0,3,2,2
0.149041568,0,0.012607599,5,0,0,0,10,0,4
1.112706781,1,0.219969659,5,0,2,0,8,0,3
0.589596456,1,0.7427937920000001,16,0,4,0,10,1,3
0.202174961,0,2.0,7,0,1,0,8,2,5
0.318266754,2,0.089430894,14,0,0,0,8,0,3
0.576304339,0,0.471161241,5,0,1,1,10,0,2
0.126658223,0,0.28969697,4,0,1,0,5,2,3
0.030782734,0,2.0,5,0,0,0,10,4,5
0.057777102,0,0.180157662,14,0,1,0,10,0,3
0.292675466,1,0.394340974,13,0,0,0,6,0,3
0.096850122,0,0.6002544989999999,12,0,1,0,8,0,3
0.625759266,1,2.0,10,0,0,0,7,4,5
0.53613678,0,0.15743269599999998,27,0,0,0,9,1,3
0.727643294,1,1.051337476,14,0,1,0,8,1,2
0.039015327,0,0.161927022,9,0,2,0,7,0,3
0.292032335,2,2.0,10,0,0,1,7,0,5
0.259728582,0,2.0,20,0,3,0,8,0,5
0.013184697,0,0.345898004,6,0,1,0,7,1,3
0.275114794,1,0.321380244,24,0,0,0,9,0,3
0.170608028,0,0.279568478,11,0,1,0,7,2,3
0.031228367000000007,0,0.4646098,8,0,0,0,10,0,1
0.259508838,0,0.462627755,8,0,1,0,7,3,3
0.5747614000000001,3,0.191815857,5,0,0,0,10,0,3
0.0,0,0.353863382,8,0,1,0,9,0,3
0.236309608,0,0.158290031,5,0,2,1,9,0,5
0.255045513,0,0.405059494,14,0,2,0,10,3,3
0.004603249,0,0.224679449,26,0,3,0,10,1,3
0.812399395,0,0.2107393,14,0,0,1,7,3,3
0.322346621,0,2.0,15,0,2,0,10,0,5
0.203989264,2,0.599910461,6,0,2,0,5,2,3
1.011191047,0,2.0,4,1,0,0,4,3,5
0.9999999,0,0.267985221,5,0,1,0,6,1,3
0.246695139,0,0.597926694,4,0,1,0,7,0,2
0.116103986,0,0.196136443,9,0,1,0,10,1,3
0.081278565,0,0.026825633,12,0,0,0,10,0,2
0.35600797100000003,0,0.190098768,10,0,0,0,6,3,3
0.485578896,0,0.228942764,9,0,0,0,6,0,2
0.578785101,0,0.491975928,14,0,0,0,10,0,1
0.032845781,0,0.333482643,13,0,2,0,10,0,3
0.058037903,0,0.330584306,20,0,4,0,10,1,5
0.072902395,0,0.014273083,10,0,0,0,7,2,3
0.23693539,0,0.55646444,12,0,1,0,10,0,2
0.848586382,0,0.663603935,9,0,2,0,7,2,3
0.017178998,0,0.011242973,8,0,0,0,10,0,1
0.011582034,0,2.0,9,0,0,0,10,0,5
0.016259771,0,0.005455229,5,0,0,0,8,0,3
0.13270049,0,2.0,9,0,4,0,7,0,5
0.44945476,0,0.19890368100000005,10,0,2,0,9,1,4
0.0,0,2.0,5,0,0,0,10,0,5
0.157246414,0,0.235212773,7,0,1,0,9,2,4
0.9999999,0,0.846615253,6,0,1,0,6,0,2
0.076893502,0,0.23252355,4,0,1,0,4,0,3
0.9999999,0,2.0,0,0,0,0,5,1,5
0.0,0,2.0,7,0,1,0,10,0,5
0.9999999,1,2.0,1,0,0,0,7,0,5
0.456901724,0,0.261334253,10,0,0,0,5,3,3
0.26751744,0,2.0,14,0,2,0,10,0,1
0.004652282,0,0.06931023,7,0,0,0,10,0,2
0.001099963,0,0.30337333,10,0,2,0,9,0,3
0.0,0,0.646037736,9,0,2,0,6,2,3
0.906749556,4,0.078011953,10,1,0,2,9,0,2
0.018723793,0,0.146106737,11,0,1,0,9,0,3
0.001659235,0,0.442355764,12,0,2,0,8,2,3
0.0,0,0.0,2,0,0,0,3,0,1
0.0,0,0.058098592,4,0,0,0,10,0,2
0.136345462,1,0.003844675,1,0,0,0,3,0,2
0.9999999,0,0.0,0,0,0,0,8,1,2
0.31733653300000003,1,0.20956801100000005,11,0,0,0,8,1,2
0.049196107,0,2.0,6,0,0,0,7,4,5
0.132582576,0,0.772747647,6,0,1,0,5,0,2
0.06764689,0,0.523486135,35,0,2,0,7,1,3
0.106465979,0,0.062473969,8,0,0,0,10,0,3
0.585188052,0,0.245188101,4,0,1,0,5,0,3
0.198458697,0,0.239175258,7,0,1,0,5,3,3
0.185360202,0,2.0,5,0,1,0,8,0,5
0.039837758,0,0.441778188,7,0,2,0,6,2,3
0.068314535,0,0.183940774,4,0,0,0,8,0,1
0.101593583,0,0.312315982,8,0,3,0,10,0,4
0.380052096,1,0.6864440079999999,9,0,1,0,5,1,2
0.9999999,1,0.962229217,15,0,2,0,5,2,3
0.199847744,1,0.425823653,11,0,1,0,7,1,3
0.06036615,0,2.0,14,0,2,0,7,3,5
0.011006613,0,0.302151954,6,0,1,0,10,0,3
0.008986875,0,0.001636661,8,0,0,0,10,1,3
0.5502922720000001,0,0.472478429,9,0,1,0,10,0,2
0.03159684,0,2.0,3,0,1,0,7,0,5
0.002545146,0,0.32666807,5,0,1,0,10,0,3
0.0,0,0.017592963,9,0,0,0,5,0,2
0.8344662140000001,0,0.177503933,6,1,0,0,9,0,2
0.043940209,0,2.0,9,0,2,0,6,0,5
0.995502249,0,0.095139607,2,0,0,0,10,0,2
0.119288455,0,2.0,2,0,0,0,6,0,5
0.517217507,0,0.138558233,8,0,1,0,10,0,3
0.058349012,0,0.6380329060000001,10,0,4,0,6,1,3
0.040355863,0,0.208719419,17,0,2,0,9,2,4
0.0,0,2.0,13,0,4,0,10,0,5
0.453269526,2,0.558469787,13,0,2,0,6,1,3
0.040533711,0,0.167566487,9,0,1,0,8,0,3
0.239812348,0,0.151313158,16,0,1,0,8,0,3
0.9999999,0,0.0,1,0,0,0,4,1,5
0.15383190900000002,0,0.236921026,5,0,0,0,7,2,2
0.906418716,0,0.092293493,3,0,0,0,3,0,2
0.9999999,0,0.003942632,1,0,0,0,5,3,4
0.034445294,0,0.215182785,8,0,1,0,8,0,4
0.560468786,0,0.521456235,15,0,1,0,10,1,3
0.560952529,0,0.422724724,12,0,1,0,7,1,3
0.7224741309999999,1,0.377219645,5,0,1,0,7,3,3
0.656158099,0,2.0,2,0,1,0,10,0,5
0.0025285570000000003,0,0.0026624070000000003,13,0,0,0,10,0,1
0.9999999,0,0.0,0,0,0,0,4,1,2
0.9999999,1,0.160661955,2,0,0,0,8,0,3
0.810958719,0,2.0,5,0,0,0,10,0,5
0.605295118,0,0.26066813,6,0,0,0,4,1,2
0.41700738,0,2.0,16,0,2,0,7,0,2
0.048831024,0,0.262487757,16,0,1,0,10,0,2
0.033711597999999995,0,0.085492228,8,0,0,0,10,0,3
0.042088265,0,0.128682409,5,0,1,0,10,0,4
0.153990942,0,0.129405777,7,0,1,0,9,0,3
0.080663245,0,2.0,20,0,0,0,10,0,5
0.0,0,0.0,3,0,0,0,3,0,1
0.0,0,0.17393180800000002,7,0,1,0,6,2,3
0.126301337,0,0.855280313,14,0,1,0,10,0,2
0.5451624420000001,1,2.0,9,0,1,1,10,0,5
0.164489587,1,1.0,24,0,2,0,10,0,1
0.987432675,0,0.992445284,11,0,2,0,7,3,3
0.399556049,0,0.189270243,4,0,0,0,5,0,2
0.663813195,0,0.35587277700000003,10,0,1,0,9,3,2
0.035487822,0,0.559755545,14,0,1,0,10,0,3
0.032108029,0,2.0,11,0,2,0,8,0,1
0.001947989,0,0.29387186600000004,3,0,1,0,7,0,3
1.376163314,0,0.285942811,6,0,1,0,10,0,3
0.747946007,0,0.9321784,20,0,1,0,10,0,3
0.128632169,0,0.049662528,11,0,0,0,10,2,4
0.9999999,0,0.7167019029999999,3,3,1,0,7,1,1
0.0,0,0.0,1,0,0,0,6,0,2
0.001344014,0,0.22734255,5,0,0,0,10,0,1
0.155877819,1,0.430525227,7,0,2,0,10,0,3
0.9999999,0,0.124039153,2,1,1,0,9,3,4
0.04674558,0,0.014801009,8,0,0,0,5,3,3
0.9999999,0,0.241436139,5,0,1,0,9,1,4
0.015429629,0,2.0,5,0,1,0,9,0,5
0.658273176,2,0.818980025,10,0,4,0,10,0,4
0.06963520599999999,0,0.26510989,14,0,0,0,10,0,1
0.907868714,0,0.33988449299999995,8,0,2,0,8,1,4
0.95660434,0,0.513549953,11,0,1,0,8,0,3
0.978461974,0,0.5424422170000001,14,0,2,0,8,3,4
0.02675893,0,0.583676834,8,0,2,0,10,0,1
0.390697205,0,0.148559731,8,0,0,0,7,3,3
0.117959531,0,0.117441676,5,0,1,0,6,2,3
0.27699538,0,0.116957451,11,0,0,0,8,3,4
0.0,0,0.197901486,11,0,0,0,10,0,2
0.004937191,0,2.0,3,0,0,0,10,0,5
0.008666089,0,0.388861114,4,0,3,0,6,0,3
0.170506093,0,2.0,13,0,2,0,6,1,1
0.000693046,0,0.0,2,0,0,0,7,0,3
0.986282491,0,2.0,4,0,1,0,10,0,5
0.015624426,0,2.0,8,0,3,0,10,0,5
0.074281389,1,0.099254681,6,0,0,0,7,0,3
0.059514297,0,2.0,8,0,0,0,5,0,5
0.090126381,1,0.013411449,6,0,0,0,10,0,4
0.166922758,0,0.482984042,8,0,1,0,10,0,3
0.047864093,0,0.017087802,8,0,0,0,6,2,3
0.05765485,0,0.002926116,3,0,0,0,6,1,2
0.887986499,1,0.375239923,8,0,0,0,10,0,2
0.013704953,2,0.244621582,9,0,1,0,9,0,4
1.694922031,0,0.018553689,5,0,0,0,5,2,3
0.047001271,0,0.562479174,9,0,1,0,6,0,2
0.9999999,1,0.06351183099999999,1,1,0,0,7,2,3
0.020524464,0,2.0,11,0,1,0,10,0,5
0.873383425,2,0.785327069,12,0,1,0,6,1,3
0.0,0,0.0,10,0,0,0,10,0,2
0.063349766,0,0.377206408,13,0,2,0,10,0,3
0.265942959,0,0.205545188,10,0,0,0,6,0,2
0.023089337,0,0.09697112,8,0,0,0,10,1,2
0.08463653800000001,0,0.435011816,8,0,1,0,10,0,3
0.934637712,0,0.075194621,5,1,0,0,6,3,3
0.605564321,0,2.0,7,0,2,0,6,0,5
0.9999999,0,0.193806194,4,0,0,0,3,0,1
0.138749366,0,0.476795005,10,0,1,0,7,0,3
0.9999999,0,0.991452991,1,0,0,0,2,0,1
0.9999999,0,2.0,1,0,0,0,8,0,5
0.698865747,0,2.0,3,0,0,0,5,0,5
0.605881981,0,0.585551806,13,0,2,0,4,0,3
0.034556532,0,0.285168121,5,0,2,0,8,2,3
0.368573535,0,2.0,8,0,1,0,7,1,5
0.008412860999999999,0,0.00157098,6,0,0,0,10,0,3
0.017973721,0,2.0,14,0,1,0,10,0,5
0.9999999,1,1.0466493890000002,8,0,2,0,9,2,2
0.0,0,0.246809366,8,0,2,0,10,0,3
0.9999999,0,0.013318535,0,0,0,0,6,2,2
0.469002656,0,0.4585698070000001,10,0,1,0,10,0,3
1.02713898,0,0.580083983,5,0,1,0,4,1,2
0.07087744,0,0.275158248,18,0,1,0,9,0,3
0.9999999,0,2.0,7,0,2,0,5,0,5
0.0,0,0.0,5,0,0,0,10,0,5
0.264390694,0,0.414769305,14,0,1,0,6,3,3
0.803669118,0,0.535541195,9,0,1,0,4,0,3
0.15459227,0,0.183919351,9,0,1,0,9,2,4
0.005297011,0,0.180190002,13,0,1,0,10,0,3
0.177013217,0,0.318361673,14,0,2,0,9,0,3
0.046301013,0,2.0,9,0,4,0,10,4,5
0.089802387,0,0.527311674,18,0,1,0,9,0,2
0.022676386,0,2.0,3,0,0,0,9,0,5
0.216063471,0,0.125209147,4,0,0,0,7,2,2
0.9999999,0,2.0,1,0,0,0,6,0,5
0.011401509,0,2.0,4,0,1,0,10,0,5
0.123587641,0,0.338559814,5,0,2,0,8,3,3
0.045135544000000014,0,0.073654391,6,0,0,1,10,0,3
0.044540253,0,2.0,7,0,1,0,7,0,5
0.253441209,0,0.602232961,17,0,2,0,6,1,3
0.379845105,0,0.527493981,14,0,2,0,10,0,4
0.810625536,0,2.0,7,0,1,0,5,0,5
0.01223068,1,0.30015552100000004,7,0,0,0,10,0,1
0.000117034,0,2.0,9,0,0,0,10,0,0
0.784234416,0,0.679856872,10,0,1,0,6,3,3
0.053328795,0,0.094842296,13,0,1,0,9,1,4
0.349871055,1,0.192448393,12,0,1,0,10,1,4
0.9999999,0,2.0,3,0,1,0,7,0,5
0.876364287,0,0.4295942720000001,7,0,0,0,8,0,3
0.180969397,0,0.33100630000000003,10,0,2,0,10,0,3
0.602955727,0,0.262918199,7,0,0,0,9,2,3
0.016961278,1,0.385329979,23,0,1,0,9,0,3
0.017289765,0,2.0,6,0,1,0,7,0,5
0.013589427,0,0.002603319,12,0,0,0,10,0,3
0.158994871,0,0.7276840809999999,9,0,2,0,9,0,2
0.112427367,0,0.33521178,14,0,1,0,10,0,3
0.325507587,0,0.653869226,9,0,1,0,5,1,2
0.206303173,0,0.373342175,14,0,0,0,10,0,1
0.380117308,0,2.0,23,0,5,0,10,4,5
0.9999999,0,2.0,2,0,0,0,7,3,0
0.04995005,1,0.188162368,6,0,1,0,10,0,3
0.407836865,0,2.0,4,0,2,0,7,1,5
0.098303911,0,0.556088782,10,0,1,0,6,0,3
0.250534169,2,2.0,19,0,1,0,10,0,5
0.766970767,0,2.0,14,0,3,0,8,0,5
0.206749838,0,2.0,7,0,1,0,6,0,5
0.012861252,1,2.0,5,0,1,0,10,0,5
0.111722421,0,0.053476746,5,0,1,0,7,2,3
1.115128449,1,0.132099553,4,0,0,0,5,1,3
0.996618144,0,0.310593075,4,0,0,0,5,3,2
0.9999999,0,0.459438677,4,0,1,0,10,0,2
0.565414167,3,0.390474938,7,0,2,0,9,0,3
0.389857751,0,0.839716967,11,0,2,0,8,0,3
0.796323807,0,0.396400985,10,0,2,0,9,1,4
0.526877588,0,2.0,13,0,3,0,6,0,5
0.408962218,0,0.687862428,21,0,2,0,8,0,3
0.9999999,0,0.0,2,0,0,0,10,0,2
0.019910226,0,0.083144025,3,0,0,0,6,0,1
0.4077243370000001,0,0.313948205,7,0,0,0,10,0,1
0.0026907090000000003,0,2.0,8,0,0,0,9,0,5
0.9999999,1,0.0,0,0,0,2,10,0,5
0.014802806000000003,0,0.445634115,11,0,1,0,6,0,3
0.6424588170000001,0,0.235889244,14,0,0,0,7,1,2
0.392825651,1,0.35517158600000004,13,0,2,0,7,0,4
0.298119267,1,0.471932638,20,0,5,0,9,1,3
0.152538266,0,0.361194931,5,0,1,0,7,2,2
0.754642541,0,0.5758998439999999,8,0,2,0,7,0,2
0.074909787,0,0.371802968,5,0,1,0,5,2,3
0.788007571,0,0.382504288,9,0,1,0,10,1,3
0.272842746,0,0.457412168,15,0,1,0,6,1,3
0.567254965,0,0.25631769,6,0,0,0,10,0,2
0.132241735,2,0.789210128,9,0,1,0,10,0,3
0.035517193,0,2.0,8,0,0,0,4,1,5
0.000744025,0,0.320824362,9,0,1,0,10,0,2
0.00506801,0,2.0,11,0,1,0,10,0,1
0.166484879,0,0.563822367,12,0,2,0,10,1,2
0.720787889,0,1.146120895,9,0,1,0,5,0,1
0.806250618,2,0.238185855,3,0,0,0,6,0,2
0.004285616,0,0.7876169909999999,9,0,2,0,5,1,2
0.902279696,0,0.149233844,4,0,0,0,3,1,1
0.013849308,0,0.001104972,6,0,0,0,10,0,3
0.021524819,0,0.33920495100000003,13,0,2,0,10,1,2
0.9999999,1,0.05399061,0,1,0,0,8,0,2
0.083968443,0,0.25439178,10,0,2,0,8,2,4
0.08471432599999999,0,0.603215993,13,0,2,0,5,1,2
0.200387648,0,0.257249341,8,0,1,0,7,3,3
0.004433060999999999,1,2.0,6,0,2,0,6,3,1
0.309993336,1,0.457654235,17,0,2,0,10,0,3
0.110862424,0,0.343790661,6,0,1,0,10,0,3
0.428252978,0,0.319545187,7,0,1,0,6,3,3
0.625354147,0,2.0,8,0,1,0,8,0,5
0.037780966,0,0.230968858,8,0,0,0,10,0,2
0.119947396,0,0.02416264,3,0,0,0,10,0,3
0.9999999,1,0.002296987,1,0,0,0,6,3,3
0.8185248070000001,2,0.159680977,8,0,1,0,6,2,3
0.14759755800000002,0,0.339835165,5,0,1,0,4,0,2
0.0,0,2.0,3,0,0,0,10,0,5
0.040735712,0,2.0,2,0,1,0,9,4,5
0.054477339000000014,0,0.137095878,12,0,2,0,10,3,3
0.048662122,0,0.017330445,9,0,0,0,10,0,3
0.512593732,0,0.100224944,8,0,0,0,4,0,2
0.059140041,0,0.012379773,9,0,0,0,10,0,3
0.020251925,0,0.003999619,11,0,0,0,10,0,3
0.049383024000000005,0,2.0,6,0,0,0,10,0,5
0.282927046,0,2.0,8,0,1,0,8,3,5
0.285673475,1,0.346108982,7,0,0,0,3,1,3
0.654752454,0,0.309111393,18,0,0,0,8,0,3
0.253461938,1,2.0,11,0,2,0,9,0,0
0.496450118,1,0.647238224,10,0,2,0,9,0,2
0.598208851,0,2.0,6,0,0,0,5,0,5
0.00729927,0,0.000444346,1,0,0,0,10,0,3
0.176623377,1,1.159520516,9,0,2,0,8,0,1
0.038056868,0,2.0,7,0,0,0,10,0,5
0.957042957,0,0.123023525,3,0,0,0,3,0,2
0.034292375,0,0.087608191,10,0,0,0,10,0,3
0.062398217,0,2.0,3,0,0,0,10,0,1
0.224454098,0,2.0,9,0,1,0,10,1,5
0.097220422,0,0.471710691,13,0,2,0,10,1,4
0.733804476,0,0.387434555,9,0,0,0,4,0,1
1.28685259,0,0.059957173,1,0,0,0,8,2,1
0.0386231,0,0.012847966,5,0,0,0,10,0,2
0.009184958,0,0.201122853,6,0,1,0,10,0,3
0.06311711,0,2.0,3,0,0,0,10,0,5
0.048900071,0,0.097655529,4,0,0,0,7,0,3
0.055529918,1,0.980879541,7,0,0,0,10,0,1
0.081284621,0,0.012405895,6,0,0,0,10,0,3
0.072317084,0,0.125738524,7,0,0,0,8,2,3
0.0,1,0.0,3,0,0,2,3,1,1
0.051351492,0,0.473741497,5,0,2,0,5,2,2
0.89437406,0,2.0,11,0,0,0,8,0,5
0.972011196,2,0.386769964,8,0,0,3,4,1,1
0.356094065,0,0.564348647,13,0,3,1,7,0,3
0.9999999,0,0.0,0,0,0,0,2,0,1
0.06684295900000001,0,2.0,6,0,1,0,6,4,5
0.026362375,0,2.0,6,0,0,0,10,0,5
0.875758322,0,2.0,14,0,2,0,8,1,5
0.460484651,0,2.0,12,0,2,0,9,0,5
0.167599814,1,2.0,10,0,1,0,8,2,5
0.027714295,0,0.007788654,7,0,0,0,8,1,3
0.073777734,0,0.319968859,14,0,1,0,10,1,3
0.015450677,0,2.0,4,0,1,0,8,4,5
0.128537071,0,0.208965361,13,0,1,0,10,0,3
0.501841636,0,0.277726347,8,0,1,0,5,1,3
1.012468828,0,0.051589682000000005,3,1,0,0,7,0,3
0.0,0,0.476830782,11,0,1,0,4,2,3
0.002718708,0,2.0,6,0,1,0,10,0,5
0.9999999,0,2.0,2,11,0,0,10,0,5
1.017618214,0,0.5425184679999999,9,0,1,0,5,0,3
0.103040771,0,0.075955266,4,0,0,0,7,2,3
0.7537409270000001,0,0.404474158,17,0,3,0,10,1,4
0.937137355,0,2.0,8,0,1,0,8,3,5
0.174243777,0,0.30873446,6,0,2,0,10,2,3
0.9999999,0,0.005934718,3,0,0,0,7,2,2
0.000168913,0,2.0,7,0,0,0,10,0,5
0.043562501,0,1.31187525,28,0,3,0,8,1,2
0.168930862,0,0.508659168,4,0,1,0,6,0,3
0.035546304,0,0.027387881,4,0,0,0,8,0,2
0.037260392,0,2.0,5,0,2,0,8,0,5
0.113050596,0,2.0,13,0,1,0,9,1,5
0.163142106,0,0.13462179300000002,5,0,1,0,9,0,2
0.076629451,0,0.332344764,13,0,2,0,10,0,3
0.641609571,0,0.341365863,16,0,0,0,5,2,3
0.9999999,0,1.810841984,7,0,2,0,5,0,2
0.068634284,0,0.248596262,7,0,2,0,6,4,4
0.869328494,1,0.48344095,6,0,1,0,6,2,3
0.046778724,0,2.0,9,0,1,0,6,2,5
0.9999999,0,0.0,0,0,0,0,6,1,3
0.013047985,0,0.737719298,2,0,1,0,10,1,3
0.458658024,0,0.281072085,8,0,3,0,10,1,4
0.00053889,0,0.415708183,7,0,1,0,4,0,2
0.08800245599999999,0,2.0,9,0,1,0,7,0,5
0.202548511,0,0.4373477670000001,17,0,3,0,10,1,4
0.478152488,1,0.27830367300000003,6,0,1,1,6,3,3
0.265809929,0,0.405086103,8,0,1,0,3,0,3
0.052734478,0,0.291064449,15,0,1,0,8,2,3
0.052144389000000006,0,0.180649462,9,0,1,0,10,0,3
0.11599373,0,0.430506288,9,0,2,0,5,0,2
0.9999999,0,0.0,1,0,0,0,2,0,3
0.059696997,0,0.058224986,7,0,0,0,7,2,3
0.012586754,0,0.70050396,7,0,2,0,4,1,2
0.039533061,0,0.302027307,6,0,2,0,10,0,3
0.025592597,0,0.007516623,3,0,0,0,10,2,3
0.244987751,0,0.130986901,6,0,0,0,8,2,3
0.453385167,0,0.5614064320000001,12,0,1,0,8,0,3
0.481272245,1,0.073785243,3,0,0,0,6,0,3
0.229691949,0,0.174983937,17,0,0,0,7,3,3
0.056453387,0,2.0,9,0,1,0,9,0,5
0.023248063,0,0.407825736,5,0,1,0,4,2,2
0.147164668,0,0.358807979,9,0,0,0,8,0,2
0.45947595,0,2.0,6,0,1,0,5,2,5
0.0,0,0.238765929,4,0,0,0,6,0,2
0.873780195,1,0.6105263160000001,11,0,2,2,5,2,2
0.734033481,0,2.0,22,0,2,0,10,0,5
0.022030087,0,0.401262215,11,0,1,0,8,3,3
0.999086996,1,0.20335333,6,0,0,0,10,0,3
0.368234186,0,0.198546115,2,0,0,0,3,0,1
0.560867904,4,0.5654379939999999,17,0,1,1,8,1,3
0.048496969,0,2.0,7,0,0,0,8,3,0
0.011402842,1,0.450093205,7,0,2,0,6,2,3
0.092837755,0,0.255930694,13,0,1,0,8,2,4
0.297667558,1,2.0,17,0,3,0,10,1,5
0.009532698,0,0.000507357,3,0,0,0,10,0,3
0.189520699,0,0.125742884,2,0,0,0,6,2,2
0.004141011,0,0.002263625,7,0,0,0,10,0,3
0.35960432200000003,1,0.389700231,9,0,0,0,10,0,2
0.007427626,0,0.105389461,15,0,0,0,9,0,3
0.04047976,1,0.370708388,7,0,0,0,10,0,2
0.0,0,0.451785456,8,0,2,0,9,0,3
0.9865479,1,0.997503121,6,0,0,0,3,1,1
0.166316881,0,0.373771038,14,0,1,0,9,0,3
0.8926110359999999,6,2.0,14,0,2,4,8,0,5
0.089626086,0,0.022171069,7,0,0,0,10,0,3
0.029959384,0,2.0,15,0,1,0,10,0,5
0.079757114,0,2.0,3,0,0,0,10,0,5
0.78243513,0,2.0,6,0,2,0,9,0,5
0.094403527,0,0.014852899,2,0,0,0,4,0,2
0.0395916,0,0.080581242,13,0,0,0,10,0,3
0.9999999,2,0.105757649,2,1,0,0,9,1,2
0.06595627400000001,0,0.288135593,7,0,1,0,10,1,3
0.34178711,0,0.561821004,6,0,1,0,6,2,1
0.7066977040000001,1,2.0,8,0,1,0,9,4,5
0.624034125,0,1.259870065,10,0,1,0,9,0,1
0.09269187,0,0.225139598,7,0,1,0,8,4,3
0.9999999,1,0.42871361,4,0,0,1,7,3,2
0.103972693,0,2.0,8,0,1,0,10,0,1
0.115466537,0,0.472836352,9,1,2,1,7,2,3
0.679753515,0,0.254904104,9,1,1,1,10,1,4
0.132519574,0,0.329881657,14,0,1,0,10,0,3
0.548389401,0,0.324711748,10,0,2,0,7,0,3
0.022336309,0,0.442630185,7,0,1,0,3,0,3
0.460030855,1,2.0,9,1,0,0,5,0,5
0.9999999,0,0.014568158,1,0,0,1,8,1,3
0.9999999,1,0.099218485,1,1,0,0,6,3,2
0.988477288,0,0.162562488,4,0,0,0,9,0,3
0.671665774,4,0.32579603100000004,3,0,1,0,9,1,3
0.021400592000000003,0,0.270236954,11,0,1,0,9,0,3
0.95802099,1,2.0,2,0,0,0,2,4,5
0.08595902,0,2.0,6,0,2,0,10,0,5
0.02018937,0,2.0,7,0,0,0,10,0,5
0.004322145,0,0.098179222,21,0,1,0,10,0,2
0.034575406,0,0.174037253,13,0,0,0,5,1,3
0.045305421,0,0.013598187,5,0,0,0,4,2,3
0.135995055,0,0.177925434,19,0,1,0,7,0,3
0.744586747,1,2.0,15,0,3,0,8,0,5
0.381160592,0,0.733180587,10,0,1,0,9,1,3
0.0061472390000000005,0,2.0,9,0,1,0,7,0,5
